10000,0.0038032727,0.0000205989
20000,0.0090640198,0.0000214728
30000,0.0137154177,0.0000222338
40000,0.0191101198,0.0000300335
50000,0.0258694447,0.0000412621
60000,0.0321355980,0.0000494904
70000,0.0467957020,0.0000860400
80000,0.0536102914,0.0001013576
90000,0.0585537257,0.0001041904
100000,0.0695406953,0.0001326177
