10000,0.0029231068,0.0000067519
20000,0.0063295646,0.0000064070
30000,0.0107054644,0.0000125513
40000,0.0144966650,0.0000162349
50000,0.0191002210,0.0000203235
60000,0.0259968241,0.0000361177
70000,0.0300293678,0.0000403554
80000,0.0348116422,0.0000456130
90000,0.0415409250,0.0000656144
100000,0.0451067854,0.0000668137
