10000,0.0023062264,0.0000037161
20000,0.0043785064,0.0000017130
30000,0.0072140688,0.0000020388
40000,0.0100013489,0.0000020800
50000,0.0131214113,0.0000017287
60000,0.0165103376,0.0000015676
70000,0.0213388107,0.0000059575
80000,0.0245785328,0.0000047951
90000,0.0281621156,0.0000031441
100000,0.0329017054,0.0000037499
