10000,0.0050183155,0.0000302962
20000,0.0111325627,0.0000432912
30000,0.0185907400,0.0000775610
40000,0.0260067007,0.0001034155
50000,0.0350041920,0.0001370866
60000,0.0428735457,0.0001557427
70000,0.0525187161,0.0001908320
80000,0.0617979937,0.0002201931
90000,0.0698807500,0.0002424056
100000,0.0795886433,0.0002652640
